"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
"ENSG00000218073",3.74497761001868,0.183056237587126,1.29483531432191,0.141374146628825,0.887574377122876,0.992648958188525,"ENSG00000218073","Not Significant"
"GMPR",180.646758044878,0.430509172141108,0.267902217920082,1.60696382241051,0.108062304454555,0.734330243838898,"GMPR","Not Significant"
"ATXN1",664.238325476735,-0.395186299741089,0.487556187498592,-0.810545143050267,0.417626930608872,0.930775947090893,"ATXN1","Not Significant"
"ENSG00000229931",13.0426028620168,-0.00492184381775946,0.69363869893251,-0.00709568803663065,0.994338507575553,0.99978637956584,"ENSG00000229931","Not Significant"
"ENSG00000272341",32.1238026791006,0.454589811997466,0.499487295485153,0.910112861941606,0.362762992151311,0.920558935264017,"ENSG00000272341","Not Significant"
"RBM24",137.560537757355,0.509792591064608,0.261351505645315,1.95060131681988,0.0511044904522223,0.538132918185047,"RBM24","Not Significant"
"CAP2",340.549477735133,0.10714631263011,0.285990745863623,0.374649579330107,0.707921095195343,0.972819602280433,"CAP2","Not Significant"
"RPL7P26",5.13232168423486,-5.47255074105037,1.52937168830928,-3.57830001881378,0.000345836334870153,0.0177328217995214,"RPL7P26","Not Significant"
"FAM8A1",964.850655651957,0.26352871040132,0.320046835781132,0.823406704703488,0.410276751573251,0.929367560180953,"FAM8A1","Not Significant"
"NUP153",3478.68800614318,0.184666296254404,0.371347519070267,0.497287006835935,0.618986673000694,0.961906492882615,"NUP153","Not Significant"
"ENSG00000272269",11.9893613462379,0.040142511966223,0.744245095806167,0.0539372206715592,0.956985182005907,0.996535012328316,"ENSG00000272269","Not Significant"
"KIF13A",1158.84358329765,0.247467250077384,0.229828188859582,1.07674890232276,0.281592458778824,0.900242413015525,"KIF13A","Not Significant"
"TPMT",319.721812710963,0.251097924680365,0.291098657137724,0.862587025132054,0.388364566633138,0.924450495308757,"TPMT","Not Significant"
"KDM1B",818.56204592846,0.33878771674977,0.343939150702707,0.985022251923308,0.324613140938313,0.911104912755553,"KDM1B","Not Significant"
"DEK",3544.07805204504,0.386540787056139,0.309349801612064,1.24952653934744,0.211472552827073,0.86618659567187,"DEK","Not Significant"
"RNF144B",53.377242279692,-0.0140044348982167,0.692606714679563,-0.0202198947850165,0.983867957385995,0.999755946657398,"RNF144B","Not Significant"
"ENSG00000228412",3.22845863155558,0.404526220600418,1.89871792207078,0.21305230013273,0.831286169397439,0.986761323240008,"ENSG00000228412","Not Significant"
"KRT18P38",3.93147668029681,-1.46741746317792,1.09335199731062,-1.3421272076947,0.179554753440241,0.840728774858511,"KRT18P38","Not Significant"
"MBOAT1",230.945953545425,0.132813338981285,0.24806185423422,0.535404120844322,0.592370441211524,0.957373566796133,"MBOAT1","Not Significant"
"E2F3",983.375281601592,0.0999183109873596,0.392014295203947,0.25488435551917,0.798812419778532,0.983459472180802,"E2F3","Not Significant"
"RN7SL128P",22.855373022862,1.98781717916823,0.696943954786515,2.852190862,0.00434190218870146,0.126845861360441,"RN7SL128P","Not Significant"
"E2F3-IT1",25.3860712892182,-2.11684097349696,0.64432538472862,-3.2853601979201,0.00101852073099115,0.0425110182701085,"E2F3-IT1","Not Significant"
"CDKAL1",587.546638049069,-0.0901121734609717,0.210916583945646,-0.427240816133236,0.66920393517367,0.967098628032593,"CDKAL1","Not Significant"
"SOX4",978.958239032958,-0.153234945038047,0.423808762735327,-0.361566249949729,0.717676189258581,0.974404967015986,"SOX4","Not Significant"
"BOLA2P3",2.28913755610128,-0.0182315524873061,1.66417138641466,-0.0109553334687389,0.99125908341369,0.99978637956584,"BOLA2P3","Not Significant"
"CASC15",6.09721857823277,-0.798932631234069,1.4604810458411,-0.547033892366579,0.584355447697399,0.956006131408376,"CASC15","Not Significant"
"DCDC2",265.895164402488,0.346652286463509,0.281994605791671,1.22928694146584,0.218964241585013,0.871000768763607,"DCDC2","Not Significant"
"MRS2",991.187920470369,0.342149422189407,0.36555826451787,0.935964127744899,0.349291657598638,0.917560990640352,"MRS2","Not Significant"
"GPLD1",84.2431158280256,-0.156685044113546,0.311378760328912,-0.503197597511269,0.614825353768873,0.96102084467014,"GPLD1","Not Significant"
"ALDH5A1",944.299707600473,0.224645424341201,0.27307703505496,0.822644878563254,0.410709969666145,0.929367560180953,"ALDH5A1","Not Significant"
"KIAA0319",36.1257046333241,-0.456458587545964,0.69570508790496,-0.656109313388147,0.511753792446048,0.95028009034503,"KIAA0319","Not Significant"
"TDP2",765.97706058345,0.382447091699025,0.278791953510985,1.37180103974542,0.170125383514045,0.8335821785287,"TDP2","Not Significant"
"ACOT13",316.856365899111,0.230168281663805,0.450920772330477,0.51044062679622,0.609742800511046,0.960727613931396,"ACOT13","Not Significant"
"ENSG00000272345",30.3756257359866,-0.522905309898619,0.545674885955158,-0.958272633315929,0.337925299822585,0.916222305053596,"ENSG00000272345","Not Significant"
"C6orf62",3730.0314264242,0.304028696662451,0.248548468270327,1.22321693944934,0.221247769200741,0.873811448798309,"C6orf62","Not Significant"
"GMNN",591.303336827731,0.293674757405093,0.493305541449661,0.595320207719702,0.551629450704138,0.952561849688252,"GMNN","Not Significant"
"RIPOR2",50.0314353795246,0.152936101252621,0.655584152644361,0.233282181449534,0.815542294086501,0.984093670835905,"RIPOR2","Not Significant"
"PPIAP29",5.86706317830956,-3.10149190742107,1.17015990025826,-2.65048555051029,0.0080376165331738,0.192586606105735,"PPIAP29","Not Significant"
"ENSG00000219682",3.04273152718252,-0.473833034583695,1.17994041682589,-0.401573696287421,0.68799779128723,0.970060860492288,"ENSG00000219682","Not Significant"
"CARMIL1",1012.11875326206,-0.0974631706674795,0.229325780634497,-0.42499875242033,0.670837584205873,0.967098628032593,"CARMIL1","Not Significant"
"RNU6-987P",2.97408661093973,-1.79706567250528,1.65489706753582,-1.08590782336762,0.27751977532798,0.898612907885121,"RNU6-987P","Not Significant"
"TRIM38",393.274013420837,0.340488670018307,0.665118227391387,0.511922025282202,0.608705582675555,0.960335910998404,"TRIM38","Not Significant"
"ENSG00000272462",81.9845242672336,-0.395725039348608,0.443876114565889,-0.891521364549267,0.37264953518679,0.921097139620172,"ENSG00000272462","Not Significant"
"HIST1H3A",998.350507972058,0.19300814636599,0.466570458553825,0.413674168236531,0.679112747578273,0.96799425785199,"HIST1H3A","Not Significant"
"HIST1H4A",1127.55146634275,0.277173427892275,0.366161332857828,0.756970774955899,0.449067371565598,0.935474843002842,"HIST1H4A","Not Significant"
"HIST1H4B",3103.7344013551,0.39947596315175,0.323089238560195,1.23642608751676,0.216300224070081,0.870365973971151,"HIST1H4B","Not Significant"
"HIST1H3B",6433.98868859542,0.160209215202309,0.365967279586238,0.437769232767042,0.661553576422844,0.966045193010434,"HIST1H3B","Not Significant"
"HIST1H2AB",734.54429592173,0.316927170838756,0.510650221987265,0.620634550212062,0.534840101630271,0.951824595669237,"HIST1H2AB","Not Significant"
"HIST1H1C",10216.7922960353,0.383427676895875,0.265796566914002,1.4425606822075,0.149144265881251,0.810605553510963,"HIST1H1C","Not Significant"
"HFE",272.667391678067,0.0601839572694595,0.528480372595796,0.113881158866596,0.909332001435444,0.994202998797607,"HFE","Not Significant"
"HIST1H4C",4170.2889597919,0.343374769026648,0.421596857886542,0.814462353320137,0.415380130580578,0.930287963013201,"HIST1H4C","Not Significant"
"HIST1H1T",4.89731402100181,3.63623402972461,1.85996525180141,1.95500105510189,0.0505829457353444,0.535845428706042,"HIST1H1T","Not Significant"
"HIST1H2BC",6448.19943570966,0.277810084184002,0.387948578196671,0.716100276679363,0.473929432958833,0.942484594665321,"HIST1H2BC","Not Significant"
"HIST1H2AC",4394.14671130124,0.147846966647878,0.206664799971294,0.715395010027903,0.474364995003187,0.94280431483236,"HIST1H2AC","Not Significant"
"HIST1H1E",10180.9975618644,0.34149309930384,0.315809879897487,1.08132493959559,0.279552597404758,0.899601871663565,"HIST1H1E","Not Significant"
"HIST1H2BD",5376.54937351767,0.215335937828407,0.32167429921944,0.669422264541903,0.503226152952387,0.949336861409469,"HIST1H2BD","Not Significant"
"ENSG00000283064",2.42160273407033,1.05591413031745,1.30222359913958,0.810854703458858,0.417449115425093,0.930775947090893,"ENSG00000283064","Not Significant"
"HIST1H2BE",46.4837586077594,-0.473263625426516,0.39658888742302,-1.1933355684818,0.232737977790382,0.881791135943566,"HIST1H2BE","Not Significant"
"HIST1H4D",3236.80990738559,0.22357308890986,0.45767835890941,0.488493905288873,0.625200041662743,0.961906492882615,"HIST1H4D","Not Significant"
"HIST1H1PS1",4.78718627641841,-0.281736335779198,1.59210815538729,-0.176958038199775,0.859541350001454,0.989006695190693,"HIST1H1PS1","Not Significant"
"ENSG00000282988",16.1256206065991,0.303562442229368,0.584722292215485,0.519156608651236,0.603651535084449,0.958671143476612,"ENSG00000282988","Not Significant"
"HIST1H2BF",2609.91683252344,0.362608371408545,0.420403939952702,0.862523722896938,0.388399384420912,0.924450495308757,"HIST1H2BF","Not Significant"
"ENSG00000217275",2.06415813350323,-0.10541301340997,1.56070688923961,-0.0675418389812634,0.946150355360276,0.995717991666607,"ENSG00000217275","Not Significant"
"HIST1H4E",5088.8629778108,0.251966987402067,0.252895749732787,0.996327489363894,0.319091051514488,0.910392424051088,"HIST1H4E","Not Significant"
"HIST1H2BG",76.6357701098163,0.589626532911175,0.457239114921913,1.28953651091699,0.197211631704626,0.85875711116426,"HIST1H2BG","Not Significant"
"HIST1H2AE",213.891258504283,0.198322101244622,0.452058306455981,0.438709118740491,0.660872318896951,0.966045193010434,"HIST1H2AE","Not Significant"
"HIST1H3E",92.867825166019,0.0530376568750429,0.408304867766456,0.129897194626099,0.896647763848455,0.993106994756737,"HIST1H3E","Not Significant"
"HIST1H1D",2530.96200353055,0.778217481916474,0.408818716204112,1.90357596428616,0.0569654316229637,0.567181103310892,"HIST1H1D","Not Significant"
"HIST1H3F",1104.49527549358,0.376742068635487,0.234815024752331,1.6044206244164,0.108621367883542,0.735615017497111,"HIST1H3F","Not Significant"
"HIST1H2BH",258.633433044897,0.902458706352065,0.328782974716167,2.74484622304772,0.00605392581480325,0.159721084486889,"HIST1H2BH","Not Significant"
"HIST1H4H",2695.63457266129,0.83323592662328,0.564495404854661,1.47607211583558,0.13992453354795,0.795076480109809,"HIST1H4H","Not Significant"
"HIST1H3PS1",5.23591787794398,1.40873041403423,1.17395612637324,1.19998557219194,0.23014494385018,0.879897351631396,"HIST1H3PS1","Not Significant"
"BTN3A2",116.059482505031,0.298593633678394,0.565453344020456,0.528060602764057,0.597457274095351,0.958008581125138,"BTN3A2","Not Significant"
"BTN2A2",286.768064906072,0.254165284260325,0.519522685926086,0.489228461327453,0.624679961848075,0.961906492882615,"BTN2A2","Not Significant"
"BTN3A1",132.033191352246,0.0875436338119311,0.689249856955716,0.127012915459416,0.898930176283275,0.993211237232934,"BTN3A1","Not Significant"
"BTN2A3P",140.465094214565,0.211747764576743,0.2594100443264,0.816266637348527,0.414347651458721,0.930287963013201,"BTN2A3P","Not Significant"
"BTN3A3",69.3469313470086,0.177354213647609,0.743069841584698,0.238677717385727,0.811355496398245,0.984093670835905,"BTN3A3","Not Significant"
"BTN2A1",502.158946034475,0.0673380190009585,0.212258637824349,0.317245129296848,0.751057608870795,0.979278647911357,"BTN2A1","Not Significant"
"HCG11",6.12883792326022,1.90840293047697,1.06083630720693,1.79896079867552,0.072024881980656,0.623438263811419,"HCG11","Not Significant"
"HMGN4",1120.21747750664,0.143467914215799,0.303337431251018,0.472964756192836,0.636238323757213,0.963112460860623,"HMGN4","Not Significant"
"ABT1",563.745943090129,0.511380886928235,0.383953827649579,1.33188120576559,0.182899227808631,0.844800574261991,"ABT1","Not Significant"
"ENSG00000275846",12.5618960654218,-0.443646017740564,0.689039116319119,-0.643861875521005,0.51966500578284,0.951590972615614,"ENSG00000275846","Not Significant"
"ZNF322",219.904350240933,-1.35096868533243,0.3260721124909,-4.14315923864889,3.4255391485897e-05,0.00260903563839118,"ZNF322","Not Significant"
"GUSBP2",33.4155599057199,-1.76763131644287,0.557823854093808,-3.16879836434103,0.00153070548012184,0.0584917566879764,"GUSBP2","Not Significant"
"LINC00240",6.12996966265703,-0.364995721658234,1.07736070670687,-0.33878692566569,0.734770251255218,0.97644537187863,"LINC00240","Not Significant"
"ENSG00000272468",11.7817452742421,0.159146998363582,0.802713694923883,0.198261222363564,0.842840689497755,0.987493956272662,"ENSG00000272468","Not Significant"
"HIST1H2BJ",3776.53529916412,0.580482041163322,0.415998248346053,1.39539539762783,0.162896638430401,0.825160335678307,"HIST1H2BJ","Not Significant"
"HIST1H2AG",6085.45689934447,0.168302512016173,0.323577021149862,0.52013122383689,0.602972117165307,0.958657315373102,"HIST1H2AG","Not Significant"
"HIST1H4I",3.89118727967177,0.227158111442274,1.24338835131309,0.182692809694077,0.855039057843495,0.988492070343204,"HIST1H4I","Not Significant"
"HIST1H2BK",4516.93202199265,-0.706893434960556,0.415537015168133,-1.70115635709261,0.088913630580117,0.686219880390704,"HIST1H2BK","Not Significant"
"HIST1H2AH",3272.98515101776,0.418429915181376,0.487666097603373,0.8580254342833,0.390878419167392,0.924647668284324,"HIST1H2AH","Not Significant"
"MIR3143",3.65102565255121,0.2717695811008,1.18221125325681,0.229882417674605,0.818183139140354,0.984093670835905,"MIR3143","Not Significant"
"PRSS16",385.660871096225,0.313157854228013,0.445466577801692,0.702988439162816,0.482062954160149,0.943514019521814,"PRSS16","Not Significant"
"POM121L2",2.91384992036178,0.0782192430904221,1.53888200405926,0.050828616413796,0.959462087742917,0.996715332226936,"POM121L2","Not Significant"
"ZNF204P",234.152329701151,0.333941219435899,0.574440041574771,0.581333464360235,0.56101573083601,0.952930855310012,"ZNF204P","Not Significant"
"ZNF391",208.96133242397,0.345140710299288,0.435503280075484,0.792510013333232,0.428063355485422,0.93080728565452,"ZNF391","Not Significant"
"ENSG00000271755",2.21107822476277,1.00960799208835,2.27532012038779,0.443721295760476,0.657244096863038,0.965469842132056,"ENSG00000271755","Not Significant"
"MCFD2P1",1.95829861032376,0.261281156556156,1.72237867433403,0.151697858577576,0.879425246233423,0.992043075451285,"MCFD2P1","Not Significant"
"ZNF184",337.593669118468,0.323251174077459,0.414516455841326,0.779827120304236,0.435492640760178,0.931932315604,"ZNF184","Not Significant"
"ENSG00000281706",51.2386432519666,-0.373778891566537,0.442091092761895,-0.845479354110964,0.397843255137298,0.925742599253859,"ENSG00000281706","Not Significant"
"GPR89P",21.2404876825328,0.119986418274948,0.61709951804909,0.194436091368658,0.845834432298485,0.988349165252905,"GPR89P","Not Significant"
"HIST1H2BL",2713.806967367,0.333157436661242,0.373900564970152,0.891032183082787,0.372911905002606,0.921384499199411,"HIST1H2BL","Not Significant"
"HIST1H2AI",3466.53460103539,-0.197098956684159,0.368863628146581,-0.534340991207284,0.593105636831174,0.957510735745388,"HIST1H2AI","Not Significant"
"HIST1H3H",4055.02746493349,0.439266213540591,0.347293953367624,1.26482540015781,0.205933923990639,0.862579361351044,"HIST1H3H","Not Significant"
"HIST1H2AJ",1602.8957120183,-0.483888069152065,0.496424849496738,-0.974745864641177,0.32968633623348,0.911529431750993,"HIST1H2AJ","Not Significant"
"HIST1H2BM",683.217490795865,0.339282837757016,0.664895920500216,0.510279620157341,0.60985557842461,0.960727613931396,"HIST1H2BM","Not Significant"
"HIST1H4J",204.221024011366,-1.28809753846488,0.336208540386591,-3.83124574106224,0.000127496085176416,0.00787194024126223,"HIST1H4J","Not Significant"
"HIST1H4K",255.616307687464,-1.98191544109737,0.295632467458796,-6.70398436996302,2.02811965667086e-11,7.17369985001088e-09,"HIST1H4K","Not Significant"
"HIST1H2BN",2029.69861321374,0.0586456744038918,0.201631861544182,0.29085519498138,0.771162069722028,0.981388013210005,"HIST1H2BN","Not Significant"
"HIST1H2AK",584.819905158335,0.415879602346623,0.465459135898497,0.893482521390049,0.371598828177594,0.920558935264017,"HIST1H2AK","Not Significant"
"HIST1H2AL",498.79559996692,0.2371187834602,0.590829064530438,0.401332293374312,0.688175490759956,0.970060860492288,"HIST1H2AL","Not Significant"
"HIST1H1B",6776.55318662683,0.21394673474349,0.443605687553711,0.482290332938046,0.629599713601309,0.962209748347414,"HIST1H1B","Not Significant"
"HIST1H3I",1701.94437295866,0.282737009374782,0.270629342366352,1.04473892927708,0.296143647287027,0.902448317608889,"HIST1H3I","Not Significant"
